1.00085	1.00085	33982.9	
1.00315	1.00085	33404.7	
1.00085	1.00315	33404.7	
1.00315	1.00315	32827.1	
1.00485	1.00085	32989.1	
1.00715	1.00085	32431.5	
1.00485	1.00315	32411.9	
1.00715	1.00315	31855	
1.00885	1.00085	32030.9	
1.01115	1.00085	31493.7	
1.00885	1.00315	31454.8	
1.01115	1.00315	30918.2	
1.01285	1.00085	31107.8	
1.01515	1.00085	30590.6	
1.01285	1.00315	30532.8	
1.01515	1.00315	30016.2	
1.01685	1.00085	30219.2	
1.01915	1.00085	29721.6	
1.01685	1.00315	29645.2	
1.01915	1.00315	29148.2	
1.02085	1.00085	29364.4	
1.02315	1.00085	28886	
1.02085	1.00315	28791.5	
1.02315	1.00315	28313.8	
1.02485	1.00085	28542.8	
1.02715	1.00085	28083.3	
1.02485	1.00315	27971	
1.02715	1.00315	27512.1	
1.02885	1.00085	27753.7	
1.03115	1.00085	27312.6	
1.02885	1.00315	27183	
1.03115	1.00315	26742.6	
1.03285	1.00085	26996.4	
1.03515	1.00085	26573.4	
1.03285	1.00315	26426.8	
1.03515	1.00315	26004.4	
1.03685	1.00085	26270.3	
1.03915	1.00085	25865	
1.03685	1.00315	25701.8	
1.03915	1.00315	25297.1	
1.04085	1.00085	25574.7	
1.04315	1.00085	25186.7	
1.04085	1.00315	25007.3	
1.04315	1.00315	24619.9	
1.04485	1.00085	24908.9	
1.04715	1.00085	24537.8	
1.04485	1.00315	24342.6	
1.04715	1.00315	23972.2	
1.04885	1.00085	24272.3	
1.05115	1.00085	23917.7	
1.04885	1.00315	23707.1	
1.05115	1.00315	23353.2	
1.05285	1.00085	23664.1	
1.05515	1.00085	23325.7	
1.05285	1.00315	23100	
1.05515	1.00315	22762.3	
1.05685	1.00085	23083.8	
1.05915	1.00085	22761.2	
1.05685	1.00315	22520.9	
1.05915	1.00315	22198.8	
1.06085	1.00085	22530.6	
1.06315	1.00085	22223.3	
1.06085	1.00315	21968.7	
1.06315	1.00315	21662.1	
1.06485	1.00085	22003.9	
1.06715	1.00085	21711.5	
1.06485	1.00315	21443.1	
1.06715	1.00315	21151.3	
1.06885	1.00085	21502.9	
1.07115	1.00085	21225.1	
1.06885	1.00315	20943.1	
1.07115	1.00315	20666	
1.07285	1.00085	21027	
1.07515	1.00085	20763.4	
1.07285	1.00315	20468.3	
1.07515	1.00315	20205.3	
1.07685	1.00085	20575.5	
1.07915	1.00085	20325.8	
1.07685	1.00315	20017.9	
1.07915	1.00315	19768.7	
1.08085	1.00085	20147.8	
1.08315	1.00085	19911.5	
1.08085	1.00315	19591.3	
