-3.12499	-3.12499	1290.34	
-3.07965	-3.12499	1290.69	
-3.12499	-3.07965	1284.58	
-3.07965	-3.07965	1284.42	
-3.04645	-3.12499	1292.56	
-3.00111	-3.12499	1293.88	
-3.04645	-3.07965	1284.7	
-3.00111	-3.07965	1286.49	
-2.96791	-3.12499	1295.68	
-2.92257	-3.12499	1304.63	
-2.96791	-3.07965	1287.92	
-2.92257	-3.07965	1291.22	
-2.88937	-3.12499	1308.4	
-2.84403	-3.12499	1315.23	
-2.88937	-3.07965	1298.39	
-2.84403	-3.07965	1304.77	
-2.81083	-3.12499	1317.86	
-2.76549	-3.12499	1328.34	
-2.81083	-3.07965	1310.78	
-2.76549	-3.07965	1318.03	
-2.73229	-3.12499	1337.4	
-2.68695	-3.12499	1352.71	
-2.73229	-3.07965	1327.25	
-2.68695	-3.07965	1341.66	
-2.65375	-3.12499	1365.69	
-2.60841	-3.12499	1385.94	
-2.65375	-3.07965	1354.35	
-2.60841	-3.07965	1374.2	
-2.57521	-3.12499	1402.63	
-2.52987	-3.12499	1428.03	
-2.57521	-3.07965	1390.62	
-2.52987	-3.07965	1415.69	
-2.49667	-3.12499	1448.56	
-2.45133	-3.12499	1479.25	
-2.49667	-3.07965	1436	
-2.45133	-3.07965	1466.43	
-2.41813	-3.12499	1505.26	
-2.37279	-3.12499	1540.95	
-2.41813	-3.07965	1490.69	
-2.37279	-3.07965	1527.21	
-2.3396	-3.12499	1569	
-2.29425	-3.12499	1609.54	
-2.3396	-3.07965	1555.23	
-2.29425	-3.07965	1595.92	
-2.26106	-3.12499	1641.32	
-2.21571	-3.12499	1686.97	
-2.26106	-3.07965	1627.74	
-2.21571	-3.07965	1673.59	
-2.18252	-3.12499	1722.1	
-2.13717	-3.12499	1772.13	
-2.18252	-3.07965	1708.92	
-2.13717	-3.07965	1759.34	
-2.10398	-3.12499	1810.44	
-2.05863	-3.12499	1864.61	
-2.10398	-3.07965	1797.8	
-2.05863	-3.07965	1852.3	
-2.02544	-3.12499	1905.49	
-1.98009	-3.12499	1962.79	
-2.02544	-3.07965	1893.47	
-1.98009	-3.07965	1951.24	
-1.9469	-3.12499	2005.67	
-1.90155	-3.12499	2065.21	
-1.9469	-3.07965	1994.51	
-1.90155	-3.07965	2054.73	
-1.86836	-3.12499	2109.5	
-1.82301	-3.12499	2170.55	
-1.86836	-3.07965	2099.59	
-1.82301	-3.07965	2161.39	
-1.78982	-3.12499	2215.46	
-1.74447	-3.12499	2276.81	
-1.78982	-3.07965	2206.91	
-1.74447	-3.07965	2269.16	
-1.71128	-3.12499	2321.36	
-1.66593	-3.12499	2381.76	
-1.71128	-3.07965	2314.58	
-1.66593	-3.07965	2375.81	
-1.63274	-3.12499	2425.27	
-1.58739	-3.12499	2483.46	
-1.63274	-3.07965	2420.17	
-1.58739	-3.07965	2479.46	
-1.5542	-3.12499	2524.56	
-1.50885	-3.12499	2578.77	
-1.5542	-3.07965	2521.99	
-1.50885	-3.07965	2577.23	
-1.47566	-3.12499	2616.33	
-1.43031	-3.12499	2664.54	
-1.47566	-3.07965	2615.81	
-1.43031	-3.07965	2665.86	
-1.39712	-3.12499	2697.18	
-1.35177	-3.12499	2736.9	
-1.39712	-3.07965	2699.6	
-1.35177	-3.07965	2741.23	
-1.31858	-3.12499	2763.01	
-1.27323	-3.12499	2793.61	
-1.31858	-3.07965	2768.36	
-1.27323	-3.07965	2800.42	
-1.24004	-3.12499	2812.01	
-1.19469	-3.12499	2831.43	
-1.24004	-3.07965	2819.83	
-1.19469	-3.07965	2840.36	
