-3.14159 -3.14159 -9.37700349102228
-2.9845105 -3.14159  5.10108364836984
-2.9845105 -2.9845105  -2.44671125210304
-3.14159 -2.9845105  3.53201915798265
-3.06305025 -3.14159  -2.13795992132622
-2.9845105 -3.06305025  1.3271861981334
-3.06305025 -2.9845105  0.542653952939807
-3.14159 -3.06305025  -2.92249216651981
-3.06305025 -3.06305025  -0.797652984193206
-2.827431 -3.14159  -3.72347094285053
-2.827431 -2.9845105  2.23904094820212
-2.90597075 -3.14159  0.688806352759658
-2.827431 -3.06305025  -0.742214997324205
-2.90597075 -2.9845105  -0.103835151950461
-2.90597075 -3.06305025  0.292485600404598
-2.6703515 -3.14159  3.85311950293293
-2.6703515 -2.9845105  -1.77717295570642
-2.74889125 -3.14159  0.0648242800411982
-2.6703515 -3.06305025  1.03797327361325
-2.74889125 -2.9845105  0.230933996247848
-2.74889125 -3.06305025  0.147879138144523
-2.513272 -3.14159  -2.3194342188474
-2.513272 -2.9845105  0.880022717835156
-2.59181175 -3.14159  0.766842642042763
-2.513272 -3.06305025  -0.719705750506122
-2.59181175 -2.9845105  -0.448575118935634
-2.59181175 -3.06305025  0.159133761553565
-2.3561925 -3.14159  1.52284352219754
-2.3561925 -2.9845105  -0.809279728562749
-2.43473225 -3.14159  -0.398295348324928
-2.3561925 -3.06305025  0.356781896817397
-2.43473225 -2.9845105  0.0353714946362035
-2.43473225 -3.06305025  -0.181461926844362
-2.199113 -3.14159  -0.321940659614283
-2.199113 -2.9845105  -0.108147956194776
-2.27765275 -3.14159  0.60045143129163
-2.199113 -3.06305025  -0.21504430790453
-2.27765275 -2.9845105  -0.458713842378763
-2.27765275 -3.06305025  0.0708687944564338
-2.0420335 -3.14159  -0.44671592159165
-2.0420335 -2.9845105  0.31887694053028
-2.12057325 -3.14159  -0.384328290602966
-2.0420335 -3.06305025  -0.0639194905306847
-2.12057325 -2.9845105  0.105364492167752
-2.12057325 -3.06305025  -0.139481899217607
-1.884954 -3.14159  0.899907587320201
-1.884954 -2.9845105  -0.729367301125662
-1.96349375 -3.14159  0.226595832864276
-1.884954 -3.06305025  0.0852701430972694
-1.96349375 -2.9845105  -0.205245180297691
-1.96349375 -3.06305025  0.0106753262832924
-1.7278745 -3.14159  -0.596750813225403
-1.7278745 -2.9845105  0.634148644952774
-1.80641425 -3.14159  0.151578387047399
-1.7278745 -3.06305025  0.0186989158636859
-1.80641425 -2.9845105  -0.0476093280864439
-1.80641425 -3.06305025  0.0519845294804777
-1.570795 -3.14159  0.40090035349408
-1.570795 -2.9845105  -0.644535170896329
-1.64933475 -3.14159  -0.0979252298656612
-1.570795 -3.06305025  -0.121817408701124
-1.64933475 -2.9845105  -0.00519326297177714
-1.64933475 -3.06305025  -0.0515592464187192
-1.4137155 -3.14159  -1.01288679288583
-1.4137155 -2.9845105  0.312829582510187
