-3.14159 -3.14159 0.294834608106052
-2.9845105 -3.14159  0.294579240809436
-2.9845105 -2.9845105  0.293274074009289
-3.14159 -2.9845105  0.29290770430343
-3.06305025 -3.14159  0.294706924457744
-2.9845105 -3.06305025  0.293926657409363
-3.06305025 -2.9845105  0.29309088915636
-3.14159 -3.06305025  0.293871156204741
-3.06305025 -3.06305025  0.293898906807052
-2.827431 -3.14159  0.292175947732238
-2.827431 -2.9845105  0.290855581482641
-2.90597075 -3.14159  0.293377594270837
-2.827431 -3.06305025  0.29151576460744
-2.90597075 -2.9845105  0.292064827745965
-2.90597075 -3.06305025  0.292721211008401
-2.6703515 -3.14159  0.287316753356402
-2.6703515 -2.9845105  0.285937346805995
-2.74889125 -3.14159  0.28974635054432
-2.6703515 -3.06305025  0.286627050081199
-2.74889125 -2.9845105  0.288396464144318
-2.74889125 -3.06305025  0.289071407344319
-2.513272 -3.14159  0.28011628813193
-2.513272 -2.9845105  0.278646921464178
-2.59181175 -3.14159  0.283716520744166
-2.513272 -3.06305025  0.279381604798054
-2.59181175 -2.9845105  0.282292134135086
-2.59181175 -3.06305025  0.283004327439626
-2.3561925 -3.14159  0.270767975691474
-2.3561925 -2.9845105  0.269190086894968
-2.43473225 -3.14159  0.275442131911702
-2.3561925 -3.06305025  0.269979031293221
-2.43473225 -2.9845105  0.273918504179573
-2.43473225 -3.06305025  0.274680318045638
-2.199113 -3.14159  0.259529668500233
-2.199113 -2.9845105  0.257829718698771
-2.27765275 -3.14159  0.265148822095854
-2.199113 -3.06305025  0.258679693599502
-2.27765275 -2.9845105  0.26350990279687
-2.27765275 -3.06305025  0.264329362446362
-2.0420335 -3.14159  0.246709783929968
-2.0420335 -2.9845105  0.244878057241646
-2.12057325 -3.14159  0.253119726215101
-2.0420335 -3.06305025  0.245793920585807
-2.12057325 -2.9845105  0.251353887970209
-2.12057325 -3.06305025  0.252236807092655
-1.884954 -3.14159  0.232657257824209
-1.884954 -2.9845105  0.230687494106401
-1.96349375 -3.14159  0.239683520877089
-1.884954 -3.06305025  0.231672375965305
-1.96349375 -2.9845105  0.237782775674023
-1.96349375 -3.06305025  0.238733148275556
-1.7278745 -3.14159  0.217751650578992
-1.7278745 -2.9845105  0.215640984319864
-1.80641425 -3.14159  0.225204454201601
-1.7278745 -3.06305025  0.216696317449428
-1.80641425 -2.9845105  0.223164239213132
-1.80641425 -3.06305025  0.224184346707367
-1.570795 -3.14159  0.202392989341049
-1.570795 -2.9845105  0.200141946947879
