-0.957735	-0.957735	183.453	
-0.842265	-0.957735	162.668	
-0.957735	-0.842265	162.668	
-0.842265	-0.842265	141.883	
-0.757735	-0.957735	149.143	
-0.642265	-0.957735	132.978	
-0.757735	-0.842265	128.358	
-0.642265	-0.842265	112.192	
-0.557735	-0.957735	122.834	
-0.442265	-0.957735	111.287	
-0.557735	-0.842265	102.049	
-0.442265	-0.842265	90.5016	
-0.357735	-0.957735	104.524	
-0.242265	-0.957735	97.5963	
-0.357735	-0.842265	83.739	
-0.242265	-0.842265	76.8109	
-0.157735	-0.957735	94.2151	
-0.042265	-0.957735	91.9057	
-0.157735	-0.842265	73.4297	
-0.042265	-0.842265	71.1203	
0.042265	-0.957735	91.9057	
0.157735	-0.957735	94.2151	
0.042265	-0.842265	71.1203	
0.157735	-0.842265	73.4297	
0.242265	-0.957735	97.5963	
0.357735	-0.957735	104.524	
0.242265	-0.842265	76.8109	
0.357735	-0.842265	83.739	
0.442265	-0.957735	111.287	
0.557735	-0.957735	122.834	
0.442265	-0.842265	90.5016	
0.557735	-0.842265	102.049	
0.642265	-0.957735	132.978	
0.757735	-0.957735	149.143	
0.642265	-0.842265	112.192	
0.757735	-0.842265	128.358	
0.842265	-0.957735	162.668	
0.957735	-0.957735	183.453	
0.842265	-0.842265	141.883	
0.957735	-0.842265	162.668	
-0.957735	-0.757735	149.143	
-0.842265	-0.757735	128.358	
-0.957735	-0.642265	132.978	
-0.842265	-0.642265	112.192	
-0.757735	-0.757735	114.832	
-0.642265	-0.757735	98.6661	
-0.757735	-0.642265	98.6661	
-0.642265	-0.642265	82.5004	
-0.557735	-0.757735	88.5228	
-0.442265	-0.757735	76.9757	
-0.557735	-0.642265	72.3572	
-0.442265	-0.642265	60.8101	
-0.357735	-0.757735	70.2132	
-0.242265	-0.757735	63.285	
-0.357735	-0.642265	54.0475	
-0.242265	-0.642265	47.1193	
-0.157735	-0.757735	59.9039	
-0.042265	-0.757735	57.5945	
-0.157735	-0.642265	43.7382	
-0.042265	-0.642265	41.4288	
0.042265	-0.757735	57.5945	
0.157735	-0.757735	59.9039	
0.042265	-0.642265	41.4288	
0.157735	-0.642265	43.7382	
0.242265	-0.757735	63.285	
0.357735	-0.757735	70.2132	
0.242265	-0.642265	47.1193	
0.357735	-0.642265	54.0475	
0.442265	-0.757735	76.9757	
0.557735	-0.757735	88.5228	
0.442265	-0.642265	60.8101	
0.557735	-0.642265	72.3572	
0.642265	-0.757735	98.6661	
0.757735	-0.757735	114.832	
0.642265	-0.642265	82.5004	
0.757735	-0.642265	98.6661	
0.842265	-0.757735	128.358	
0.957735	-0.757735	149.143	
0.842265	-0.642265	112.192	
0.957735	-0.642265	132.978	
-0.957735	-0.557735	122.834	
-0.842265	-0.557735	102.049	
-0.957735	-0.442265	111.287	
-0.842265	-0.442265	90.5016	
-0.757735	-0.557735	88.5228	
-0.642265	-0.557735	72.3572	
-0.757735	-0.442265	76.9757	
-0.642265	-0.442265	60.8101	
-0.557735	-0.557735	62.214	
-0.442265	-0.557735	50.667	
-0.557735	-0.442265	50.667	
-0.442265	-0.442265	39.1198	
-0.357735	-0.557735	43.9044	
-0.242265	-0.557735	36.9763	
-0.357735	-0.442265	32.3574	
-0.242265	-0.442265	25.4292	
-0.157735	-0.557735	33.5951	
-0.042265	-0.557735	31.2857	
-0.157735	-0.442265	22.0481	
-0.042265	-0.442265	19.7386	
0.042265	-0.557735	31.2857	
0.157735	-0.557735	33.5951	
0.042265	-0.442265	19.7386	
0.157735	-0.442265	22.0481	
0.242265	-0.557735	36.9763	
0.357735	-0.557735	43.9044	
0.242265	-0.442265	25.4292	
0.357735	-0.442265	32.3574	
0.442265	-0.557735	50.667	
0.557735	-0.557735	62.214	
0.442265	-0.442265	39.1198	
0.557735	-0.442265	50.667	
0.642265	-0.557735	72.3572	
0.757735	-0.557735	88.5228	
0.642265	-0.442265	60.8101	
0.757735	-0.442265	76.9757	
0.842265	-0.557735	102.049	
0.957735	-0.557735	122.834	
0.842265	-0.442265	90.5016	
0.957735	-0.442265	111.287	
-0.957735	-0.357735	104.524	
-0.842265	-0.357735	83.739	
-0.957735	-0.242265	97.5963	
-0.842265	-0.242265	76.8109	
-0.757735	-0.357735	70.2132	
-0.642265	-0.357735	54.0475	
-0.757735	-0.242265	63.285	
-0.642265	-0.242265	47.1193	
-0.557735	-0.357735	43.9044	
-0.442265	-0.357735	32.3574	
-0.557735	-0.242265	36.9763	
-0.442265	-0.242265	25.4292	
-0.357735	-0.357735	25.5949	
-0.242265	-0.357735	18.6665	
-0.357735	-0.242265	18.6665	
-0.242265	-0.242265	11.7385	
-0.157735	-0.357735	15.2853	
-0.042265	-0.357735	12.9759	
-0.157735	-0.242265	8.35714	
-0.042265	-0.242265	6.04774	
0.042265	-0.357735	12.9759	
0.157735	-0.357735	15.2853	
0.042265	-0.242265	6.04774	
0.157735	-0.242265	8.35714	
0.242265	-0.357735	18.6665	
0.357735	-0.357735	25.5949	
0.242265	-0.242265	11.7385	
0.357735	-0.242265	18.6665	
0.442265	-0.357735	32.3574	
0.557735	-0.357735	43.9044	
0.442265	-0.242265	25.4292	
0.557735	-0.242265	36.9763	
0.642265	-0.357735	54.0475	
0.757735	-0.357735	70.2132	
0.642265	-0.242265	47.1193	
0.757735	-0.242265	63.285	
0.842265	-0.357735	83.739	
0.957735	-0.357735	104.524	
0.842265	-0.242265	76.8109	
0.957735	-0.242265	97.5963	
-0.957735	-0.157735	94.2151	
-0.842265	-0.157735	73.4297	
-0.957735	-0.042265	91.9057	
-0.842265	-0.042265	71.1203	
-0.757735	-0.157735	59.9039	
-0.642265	-0.157735	43.7382	
-0.757735	-0.042265	57.5945	
-0.642265	-0.042265	41.4288	
-0.557735	-0.157735	33.5951	
-0.442265	-0.157735	22.0481	
-0.557735	-0.042265	31.2857	
-0.442265	-0.042265	19.7386	
-0.357735	-0.157735	15.2853	
-0.242265	-0.157735	8.35714	
-0.357735	-0.042265	12.9759	
-0.242265	-0.042265	6.04774	
-0.157735	-0.157735	4.97598	
-0.042265	-0.157735	2.66658	
-0.157735	-0.042265	2.66658	
-0.042265	-0.042265	0.357262	
0.042265	-0.157735	2.66658	
0.157735	-0.157735	4.97598	
0.042265	-0.042265	0.357262	
0.157735	-0.042265	2.66658	
0.242265	-0.157735	8.35714	
0.357735	-0.157735	15.2853	
0.242265	-0.042265	6.04774	
0.357735	-0.042265	12.9759	
0.442265	-0.157735	22.0481	
0.557735	-0.157735	33.5951	
0.442265	-0.042265	19.7386	
0.557735	-0.042265	31.2857	
0.642265	-0.157735	43.7382	
0.757735	-0.157735	59.9039	
0.642265	-0.042265	41.4288	
0.757735	-0.042265	57.5945	
0.842265	-0.157735	73.4297	
0.957735	-0.157735	94.2151	
0.842265	-0.042265	71.1203	
0.957735	-0.042265	91.9057	
-0.957735	0.042265	91.9057	
-0.842265	0.042265	71.1203	
-0.957735	0.157735	94.2151	
-0.842265	0.157735	73.4297	
-0.757735	0.042265	57.5945	
-0.642265	0.042265	41.4288	
-0.757735	0.157735	59.9039	
-0.642265	0.157735	43.7382	
-0.557735	0.042265	31.2857	
-0.442265	0.042265	19.7386	
-0.557735	0.157735	33.5951	
-0.442265	0.157735	22.0481	
-0.357735	0.042265	12.9759	
-0.242265	0.042265	6.04774	
-0.357735	0.157735	15.2853	
-0.242265	0.157735	8.35714	
-0.157735	0.042265	2.66658	
-0.042265	0.042265	0.357262	
-0.157735	0.157735	4.97598	
-0.042265	0.157735	2.66658	
0.042265	0.042265	0.357262	
0.157735	0.042265	2.66658	
0.042265	0.157735	2.66658	
0.157735	0.157735	4.97598	
0.242265	0.042265	6.04774	
0.357735	0.042265	12.9759	
0.242265	0.157735	8.35714	
0.357735	0.157735	15.2853	
0.442265	0.042265	19.7386	
0.557735	0.042265	31.2857	
0.442265	0.157735	22.0481	
0.557735	0.157735	33.5951	
0.642265	0.042265	41.4288	
